sentence_id	words	labels
2102	VISWASAM	O
2102	Movie	O
2102	Pathutu	O
2102	Yarellaam	B-CAUSE
2102	inka	I-CAUSE
2102	Vantheenga	I-CAUSE
2102	?	O
2103	Ennoda	O
2103	1	O
2103	GB	O
2103	datavayum	O
2103	2.02	O
2103	nera	O
2103	videola	O
2103	thirumba	O
2103	thirumba	O
2103	paaka	O
2103	vachu	O
2103	mudiya	O
2103	vachutanga	O
2103	Ellathukum	B-CAUSE
2103	reason	I-CAUSE
2103	antha	I-CAUSE
2103	#	I-CAUSE
2103	Rajini	I-CAUSE
2103	and	I-CAUSE
2103	#	I-CAUSE
2103	Shankar	I-CAUSE
2104	All	O
2104	OK	O
2104	,	O
2104	but	O
2104	Indha	O
2104	soori	O
2104	koothiyan	B-CAUSE
2104	dhan	I-CAUSE
2104	problem	I-CAUSE
2104	,	I-CAUSE
2104	mokka	I-CAUSE
2104	joke	I-CAUSE
2104	koothiyan	I-CAUSE
2105	Konjam	B-CAUSE
2105	overa	I-CAUSE
2105	thaan	I-CAUSE
2105	poromo	O
2105	Povum	O
2105	enanaa	O
2105	paniduvanga	O
2106	thalapathy	O
2106	fans	O
2106	...	O
2106	,	O
2106	manasa	O
2106	thotu	O
2106	sollunga	O
2106	da	O
2106	..	O
2106	,	O
2106	teaser	O
2106	nalla	O
2106	irukunu	O
2106	...	O
2106	,	O
2106	poi	B-CAUSE
2106	padungada	I-CAUSE
2106	school	I-CAUSE
2106	pasangala	I-CAUSE
2107	Sema	B-CAUSE
2107	bangam	I-CAUSE
2107	trailer	O
2107	Mersal	O
2107	movie	O
2107	viswasam	O
2107	movie	O
2107	total	B-CAUSE
2107	damage	I-CAUSE
2107	so	O
2107	sad	O
2107	me	O
2107	thala	O
2107	fan	O
2108	Kola	B-CAUSE
2108	gaaandla	I-CAUSE
2108	irukken	I-CAUSE
2108	mavane	I-CAUSE
2108	kollaaama	I-CAUSE
2108	vidamaaten	I-CAUSE
2109	over	O
2109	action	O
2109	mokka	B-CAUSE
2109	punj	I-CAUSE
2109	dialog	I-CAUSE
2109	eiyaa	I-CAUSE
2110	Ippo	O
2110	Bigboss	O
2110	vetukulla	O
2110	vikrama	O
2110	anupe	O
2110	asega	B-CAUSE
2110	paduthuvan	I-CAUSE
2110	kamal	O
2111	Asuran	O
2111	padam	O
2111	style	O
2111	la	O
2111	sollanumna	O
2111	....	O
2111	Yennaya	O
2111	trailer	O
2111	eh	O
2111	ippudu	B-CAUSE
2111	irukku	I-CAUSE
2112	Oruthar	O
2112	mela	O
2112	viswasam	O
2112	katrathukaka	O
2112	ennoruthara	O
2112	athuku	O
2112	aasinga	B-CAUSE
2112	paduthuringa	I-CAUSE
2113	anjaney	O
2113	bakthan	O
2113	arjun	O
2113	ah	O
2113	ithu	O
2113	..	O
2113	eeveyraa	O
2113	ku	O
2113	sombadikraaru🤣	B-CAUSE
2114	Thamizh	O
2114	,	O
2114	ipdi	O
2114	indha	O
2114	Oru	B-CAUSE
2114	tag	I-CAUSE
2114	vechi	I-CAUSE
2114	padam	I-CAUSE
2114	pandradhe	I-CAUSE
2114	trend	I-CAUSE
2114	aiduchii	I-CAUSE
2114	.	I-CAUSE
2114	Cinema	O
2114	koothadi	O
2114	thevudia	B-CAUSE
2114	pasangalukku	I-CAUSE
2114	.	I-CAUSE
2115	Are	B-CAUSE
2115	you	I-CAUSE
2115	Virgin	I-CAUSE
2115	2k	I-CAUSE
2115	Kids	I-CAUSE
2115	:	O
2115	No	O
2115	90	O
2115	’	O
2115	s	O
2115	Kids	O
2115	:	O
2115	YesVaadaye	O
2115	avadhunga	O
2116	Batippa	O
2116	vikkiravanga	O
2116	kitta	O
2116	irunthu	O
2116	stutetsa	B-CAUSE
2116	kappatha	I-CAUSE
2116	poraru	I-CAUSE
2116	....	I-CAUSE
2116	look	O
2116	like	O
2116	Baairava	O
2116	....	O
2116	but	O
2116	ithula	O
2116	kasu	O
2116	neraya	O
2116	selau	O
2116	panranga	O
2116	pola	O
2117	Dai	O
2117	Vijay	O
2117	fans	O
2117	neenga	O
2117	enna	O
2117	venalum	O
2117	pannungada	O
2117	Thala	O
2117	intha	O
2117	padathuku	O
2117	aparam	O
2117	vera	O
2117	level	O
2117	neenga	O
2117	dislike	O
2117	pottukine	O
2117	irunga	O
2117	Vijay	O
2117	rasigargale	O
2117	Thala	O
2117	rasigara	B-CAUSE
2117	mariduvinga	I-CAUSE
2118	Ennada	O
2118	trailer	O
2118	full	O
2118	ha	O
2118	verum	B-CAUSE
2118	music	I-CAUSE
2118	matum	I-CAUSE
2118	tha	I-CAUSE
2118	iruku	I-CAUSE
2118	....	I-CAUSE
2119	Oru	O
2119	puthu	O
2119	trailer	O
2119	vanthura	O
2119	kudathu	O
2119	..	O
2119	odane	O
2119	likes	O
2119	kettu	O
2119	picha	B-CAUSE
2119	yeduka	I-CAUSE
2119	aara	I-CAUSE
2119	michuruvanga	I-CAUSE
2119	..	I-CAUSE
2120	Thalaivaaa	O
2120	verithanam	B-CAUSE
2120	.........	I-CAUSE
2120	apdye	O
2120	chumma	O
2120	therikkavidra	B-CAUSE
2121	Ethu	B-CAUSE
2121	vanthalum	I-CAUSE
2121	final	I-CAUSE
2121	nangatha	I-CAUSE
2121	(	I-CAUSE
2121	viswasam	O
2121	)	O
2121	intha	O
2121	pongal	O
2121	Mass	O
2121	ah	O
2121	iruka	O
2121	pothu	O
2122	Sahoo	B-CAUSE
2122	-	I-CAUSE
2122	12M	I-CAUSE
2122	NKP	I-CAUSE
2122	-	I-CAUSE
2122	9M	I-CAUSE
2122	only	I-CAUSE
2122	So	O
2122	,	O
2122	sad	O
2123	Enna	O
2123	da	O
2123	anil	O
2123	la	O
2123	vachi	B-CAUSE
2123	senjuttan	I-CAUSE
2124	2.0	O
2124	and	O
2124	thalaivar	O
2124	haters	O
2124	kaala	B-CAUSE
2124	vilundhu	I-CAUSE
2124	kadharuvanunga	I-CAUSE
2124	pola	I-CAUSE
2124	padam	O
2124	nalla	O
2124	illanu	O
2124	paithiya	O
2124	karanunga	O
2125	WHO	O
2125	THE	O
2125	MOTHER	B-CAUSE
2125	FUCKERS	I-CAUSE
2125	DISLIKE	I-CAUSE
2125	THIS	O
2125	VIDEO	O
2126	Vachi	B-CAUSE
2126	senjirukaru	I-CAUSE
2126	last	O
2126	scene	O
2126	Semma	B-CAUSE
2126	Bulp	I-CAUSE
2126	for	O
2126	haters	O
2127	Idhu	O
2127	puratchi	O
2127	padam	O
2127	ah	O
2127	flop	B-CAUSE
2127	confirm	I-CAUSE
2127	da	O
2128	Yo	O
2128	eth	O
2128	vand	O
2128	anyama	B-CAUSE
2128	erkk	I-CAUSE
2128	lle	I-CAUSE
2129	Kgf	O
2129	ah	O
2129	vida	O
2129	100	B-CAUSE
2129	time	I-CAUSE
2129	better	I-CAUSE
2130	Yen	O
2130	da	O
2130	Rajini	O
2130	Arasiyalukku	O
2130	Varuvanu	O
2130	Sonnadhe	O
2130	2017	O
2130	da	O
2130	,	O
2130	,	O
2130	Aana	O
2130	indha	O
2130	trailer	O
2130	la	O
2130	2016	O
2130	nu	O
2130	Solranga	O
2130	Adhukkum	B-CAUSE
2130	idhukkum	I-CAUSE
2130	Ennada	I-CAUSE
2130	Connection	I-CAUSE
2130	🤬🤬🤬🤬🤬	O
2130	Thalaivara	O
2130	Vachi	O
2130	Popularity	B-CAUSE
2130	Thedura	I-CAUSE
2130	Echaingale🥵	I-CAUSE
2131	Lite	O
2131	ah	O
2131	irumugan	O
2131	mathiri	B-CAUSE
2131	irukkara	I-CAUSE
2131	mathiri	I-CAUSE
2131	feeling	I-CAUSE
2131	...	I-CAUSE
2131	but	O
2131	superb	O
2131	trailer	O
2132	Comedy	O
2132	ya	O
2132	erukku	O
2132	ithukku	B-CAUSE
2132	billa	I-CAUSE
2132	pandi	I-CAUSE
2132	ok	I-CAUSE
2133	Yen	O
2133	da	O
2133	ithuku	B-CAUSE
2133	innum	I-CAUSE
2133	like	I-CAUSE
2133	varala	I-CAUSE
2134	Enada	O
2134	idhu	O
2134	.	O
2134	It	B-CAUSE
2134	's	I-CAUSE
2134	looks	I-CAUSE
2134	like	I-CAUSE
2134	animated	I-CAUSE
2134	.	I-CAUSE
2135	surya	O
2135	best	O
2135	actor	O
2135	in	O
2135	Tamil	O
2135	cinema	O
2135	avaruku	O
2135	nalla	O
2135	film	O
2135	kudunga	O
2135	pa	O
2135	...	O
2135	mokkaiya	B-CAUSE
2135	kuduthu	O
2135	avaru	O
2135	thiramaia	O
2135	kuraikringa	O
2136	Ootha	O
2136	antha	O
2136	oscar	O
2136	ah	O
2136	yeduthuttu	O
2136	vandhu	O
2136	asuran-	B-CAUSE
2136	kaala	I-CAUSE
2136	vaiyungaadaaaa	I-CAUSE
2137	Otha	B-CAUSE
2137	Thevidiya	I-CAUSE
2137	Pasangala	I-CAUSE
2137	Neenga	I-CAUSE
2137	Nalla	O
2137	Padam	O
2137	Edukkanumnu	O
2137	Yenda	B-CAUSE
2137	Matha	I-CAUSE
2137	Actres	I-CAUSE
2137	Kalaikkureenga	I-CAUSE
2137	I	O
2137	'm	O
2137	Talk	O
2137	About	O
2137	For	O
2137	Thala	O
2137	&	O
2137	Thalabathi	O
2138	Dai	B-CAUSE
2138	sanni	I-CAUSE
2138	payalaga	I-CAUSE
2138	rajini	I-CAUSE
2138	pathiii	O
2138	ethavathu	O
2138	sollalana	O
2138	thukam	O
2138	varathdaaa	O
2138	mutttall	B-CAUSE
2138	pasangala	I-CAUSE
2139	Ennada	B-CAUSE
2139	Commentla	I-CAUSE
2139	ACTION	I-CAUSE
2139	KING	O
2139	,	O
2139	ACTION	O
2139	KING	O
2139	,	O
2139	ACTION	O
2139	KING	O
2139	ah	O
2139	vararu	O
2139	....	O
2139	!	O
2140	Rajini	O
2140	troll	B-CAUSE
2140	in	I-CAUSE
2140	End	O
2140	Vera	O
2140	Level	O
2140	sema	O
2141	yow	O
2141	apdiyae	O
2141	anda	O
2141	padathoda	O
2141	part	O
2141	2	O
2141	mari	B-CAUSE
2141	iruku	I-CAUSE
2141	da	I-CAUSE
2141	.	I-CAUSE
2141	mannu	I-CAUSE
2142	social	B-CAUSE
2142	message	I-CAUSE
2142	pesuravanlaam	I-CAUSE
2142	vijay	O
2142	aaha	O
2142	mudiuma	O
2142	da	O
2143	Kabali	O
2143	,	O
2143	kaala	O
2143	..	O
2143	idhellam	O
2143	success	O
2143	pannaliyaa	O
2143	!	O
2143	!	O
2143	Adey	O
2143	madiri	O
2143	kattayam	O
2143	indha	O
2143	mokka	B-CAUSE
2143	padattitum	I-CAUSE
2143	vetri	I-CAUSE
2143	padamakkuvom	I-CAUSE
2144	Trending	O
2144	..	O
2144	La	O
2144	..	O
2144	Naanga	B-CAUSE
2144	..	I-CAUSE
2144	Thanada	I-CAUSE
2144	..	I-CAUSE
2144	No	I-CAUSE
2144	..	I-CAUSE
2144	1	I-CAUSE
2145	Hahaha	O
2145	anna	O
2145	mithi	O
2145	kassu	O
2145	tanga	O
2145	naa	O
2145	ponum	O
2145	.....	O
2145	bangam	B-CAUSE
2145	...	I-CAUSE
2146	De	B-CAUSE
2146	manasachiye	I-CAUSE
2146	illama	I-CAUSE
2146	nalla	I-CAUSE
2146	iruku	I-CAUSE
2146	slringala	I-CAUSE
2146	da	O
2146	honestly	O
2146	slrn	O
2146	mokka	B-CAUSE
2146	trailer	I-CAUSE
2147	Kolla	B-CAUSE
2147	Kandula	I-CAUSE
2147	Eruken	I-CAUSE
2147	Mavane	I-CAUSE
2147	Kollama	I-CAUSE
2147	Vida	I-CAUSE
2147	Matten	I-CAUSE
2147	...	I-CAUSE
2147	Thalaivar	O
2147	Vera	O
2147	Level	O
2147	...	O
2148	Endha	O
2148	kuruma	B-CAUSE
2148	group	I-CAUSE
2148	olunga	I-CAUSE
2148	eru	O
2148	theva	O
2148	illama	O
2148	coment	O
2148	panatha	O
2148	pana	O
2148	ne	O
2148	apti	O
2148	coment	O
2148	panuna	O
2148	ne	O
2148	oru	B-CAUSE
2148	appanuku	I-CAUSE
2148	poratha	I-CAUSE
2148	thapa	O
2148	coment	O
2148	panatha	O
2148	apti	O
2148	panumna	O
2148	ne	O
2148	oru	B-CAUSE
2148	appanuku	I-CAUSE
2148	poradhu	I-CAUSE
2148	eruthina	I-CAUSE
2148	nunera	O
2148	kotudhu	O
2148	coment	O
2148	pannu	O
2149	Already	O
2149	24	O
2149	vanthapo	O
2149	yarum	B-CAUSE
2149	support	I-CAUSE
2149	panala	I-CAUSE
2149	nama	O
2149	makal	O
2149	nala	O
2149	try	O
2149	ku	O
2149	support	O
2149	pana	O
2149	matangale	O
2150	Enna	O
2150	thandaa	O
2150	solla	O
2150	vaaringka	O
2150	..	O
2150	Onnume	B-CAUSE
2150	puriyaale	I-CAUSE
2151	Enna	B-CAUSE
2151	kandravi	I-CAUSE
2151	daa	I-CAUSE
2151	idhuippo	I-CAUSE
2151	mattum	O
2151	amma	O
2151	uyiroda	O
2151	irundirunda	O
2151	a.l.vijaya	O
2151	polandurupaanga	O
2152	Super	O
2152	but	O
2152	,	O
2152	Not	B-CAUSE
2152	like	I-CAUSE
2152	to	I-CAUSE
2152	see	I-CAUSE
2152	Hollywood	I-CAUSE
2152	level	I-CAUSE
2152	....	I-CAUSE
2153	Inthe	O
2153	Diwaliku	O
2153	Semma	B-CAUSE
2153	Tharamana	I-CAUSE
2153	Competition	I-CAUSE
2153	Irukku	I-CAUSE
2153	Bigil	O
2153	Vs	O
2153	Kaithi	O
2153	..	O
2153	Rendume	O
2153	Blockbuster	O
2153	Aaganum	O
2154	Idhu	B-CAUSE
2154	rajini	I-CAUSE
2154	padama	I-CAUSE
2154	lla	I-CAUSE
2154	subburaj	I-CAUSE
2154	padama	O
2155	Sad	O
2155	to	O
2155	see	O
2155	kannada	B-CAUSE
2155	views	I-CAUSE
2155	are	I-CAUSE
2155	less	I-CAUSE
2155	than	I-CAUSE
2155	tamil	I-CAUSE
2156	Poyi	O
2156	poyi	O
2156	ivellaa	O
2156	mass	B-CAUSE
2156	kaatta	I-CAUSE
2156	aarambichitta	I-CAUSE
2157	Evanda	O
2157	antha	B-CAUSE
2157	29k	I-CAUSE
2157	dislike	I-CAUSE
2157	potathu	I-CAUSE
2157	.....	O
2158	Vera	O
2158	level	O
2158	trailer	O
2158	Sethalum	B-CAUSE
2158	sanda	I-CAUSE
2158	potu	I-CAUSE
2158	saganum	I-CAUSE
2158	Kal	I-CAUSE
2158	la	I-CAUSE
2158	vilundhu	I-CAUSE
2158	saga	I-CAUSE
2158	koodadhu	I-CAUSE
2159	Dhanush	O
2159	na	O
2159	summa	O
2159	othunghi	B-CAUSE
2159	povum	I-CAUSE
2159	ungha	I-CAUSE
2159	?	O
2159	.bangam	B-CAUSE
2159	mha	I-CAUSE
2159	irruku	O
2159	treaser	O
2160	2:05	O
2160	heyy	O
2160	ithu	O
2160	96	O
2160	yaara	O
2160	yematha	O
2160	pakkiraa	O
2160	.	O
2160	bangam	B-CAUSE
2160	daaa	O
2161	Thalaivaruda	O
2161	rajini	O
2161	aj	B-CAUSE
2161	avadu	I-CAUSE
2161	vj	I-CAUSE
2161	avadu	I-CAUSE
2162	Enna	O
2162	da	O
2162	ellam	O
2162	avan	O
2162	seyal	O
2162	Mari	B-CAUSE
2162	iruku	I-CAUSE
2163	kotha	O
2163	baadu	O
2163	dlike	O
2163	pottavanunga	O
2163	nai	B-CAUSE
2163	poola	I-CAUSE
2163	narukkunu	I-CAUSE
2163	oompunga	I-CAUSE
2163	daaaaa	I-CAUSE
2164	Ada	B-CAUSE
2164	ponga	I-CAUSE
2164	da	I-CAUSE
2164	,	I-CAUSE
2164	,	I-CAUSE
2164	sutta	O
2164	dosai	O
2164	yayey	O
2164	thirumba	O
2164	thirumba	O
2164	suttukittu	O
2164	..	O
2165	ootha	O
2165	..	O
2165	sema	O
2165	trailer	O
2165	..	O
2165	intha	O
2165	mathiri	O
2165	padam	O
2165	eppa	O
2165	da	O
2165	varumnu	O
2165	irukukom	O
2165	...	O
2165	mohan	O
2165	bro	O
2165	...	O
2165	neega	O
2165	sema	O
2165	...	O
2165	kandipa	O
2165	ellaru	O
2165	family	O
2165	yoda	O
2165	poi	O
2165	paapom.oru	B-CAUSE
2165	ponnada	I-CAUSE
2165	annana	I-CAUSE
2165	soldren	I-CAUSE
2165	itha	I-CAUSE
2165	padam	I-CAUSE
2165	kandipa	I-CAUSE
2165	ella	I-CAUSE
2165	samugatha	I-CAUSE
2165	sertha	I-CAUSE
2165	pengalum	I-CAUSE
2165	parkanum	I-CAUSE
2166	Dei	O
2166	sports	O
2166	film	O
2166	ah	O
2166	?	O
2166	Horror	B-CAUSE
2166	film	I-CAUSE
2166	ah	I-CAUSE
2166	da	I-CAUSE
2166	?	I-CAUSE
2166	,	O
2167	70	O
2167	%	O
2167	looks	B-CAUSE
2167	like	I-CAUSE
2167	Rohit	I-CAUSE
2167	shettys	I-CAUSE
2167	Dilwale	I-CAUSE
2167	.	I-CAUSE
2168	adeiii	O
2168	...	O
2168	idhoda	O
2168	stop	O
2168	pannikonga	O
2168	...	O
2168	padatha	B-CAUSE
2168	rls	I-CAUSE
2168	pannadhinga	I-CAUSE
2168	da	I-CAUSE
2168	..	I-CAUSE
2168	mudiyala	I-CAUSE
2169	aahaan	O
2169	.....	O
2169	aracha	B-CAUSE
2169	maava	I-CAUSE
2169	arapomaa	I-CAUSE
2169	.....	I-CAUSE
2169	thovacha	I-CAUSE
2169	thuniya	I-CAUSE
2169	thovapomaa	I-CAUSE
2169	...	I-CAUSE
2170	2K	O
2170	idhu	O
2170	2016	O
2170	Idhu	O
2170	1996	O
2170	yaara	B-CAUSE
2170	yemathuringa	I-CAUSE
2170	...	O
2170	Naanga	O
2170	90s	O
2170	kids	O
2170	.	O
2171	vip	O
2171	2	O
2171	likes	O
2171	beats	O
2171	Singam	O
2171	3	O
2171	likes	O
2171	,	O
2171	pochuda	B-CAUSE
2172	Sadness	O
2172	is	O
2172	seeing	O
2172	Kamal	O
2172	Haasan	O
2172	's	O
2172	name	O
2172	but	O
2172	no	B-CAUSE
2172	Kamal	I-CAUSE
2172	Haasan	I-CAUSE
2172	appearance	I-CAUSE
2173	Epdi	O
2173	national	O
2173	award	O
2173	ipove	O
2173	vangikratha	O
2173	illa	O
2173	aprm	O
2173	neengale	O
2173	kooptu	B-CAUSE
2173	kudupingala	I-CAUSE
2174	Yenna	O
2174	Valava	O
2174	,	O
2174	pudhu	O
2174	item	O
2174	ah	O
2174	adichirukaanuva	B-CAUSE
2174	pola	I-CAUSE
2174	:	I-CAUSE
2174	-p	I-CAUSE
2175	yaarda	O
2175	ithu	O
2175	ammakea	B-CAUSE
2175	vfx	I-CAUSE
2175	panna	I-CAUSE
2175	maari	I-CAUSE
2175	iruku	I-CAUSE
2176	Beethkvan	O
2176	music	O
2176	.....	O
2176	vera	O
2176	oru	O
2176	aal	O
2176	music	O
2176	ah	O
2176	edukurathu	O
2176	aanmai	B-CAUSE
2176	illatha	I-CAUSE
2176	thanam.sonnavar	I-CAUSE
2176	illaiyaroja🤪	O
2177	Al	O
2177	ameen	O
2177	naa	O
2177	anith	O
2177	fan	O
2177	en	O
2177	id	O
2177	ku	O
2177	txt	B-CAUSE
2177	pannu	I-CAUSE
2177	ambala	I-CAUSE
2177	ya	I-CAUSE
2177	irndha	I-CAUSE
2178	Rajini	O
2178	ah	O
2178	sambavam	O
2178	.	O
2178	panirukeengley	B-CAUSE
2178	da	I-CAUSE
2178	paavigala	I-CAUSE
2179	Mysskin	O
2179	padathuku	O
2179	kandipa	O
2179	poganumnu	O
2179	iruku	O
2179	aanal	O
2179	ivan	B-CAUSE
2179	nadicha	I-CAUSE
2179	padathuku	I-CAUSE
2179	poganuma	I-CAUSE
2179	nu	I-CAUSE
2179	doubt	I-CAUSE
2179	ah	I-CAUSE
2179	iruku	I-CAUSE
2179	?	I-CAUSE
2179	?	O
2179	?	O
2180	0.45	O
2180	vivek	O
2180	:	O
2180	kuruka	O
2180	intha	O
2180	kousik	O
2180	vantha	O
2180	.	O
2180	thug	O
2180	life	O
2180	kuti	B-CAUSE
2180	moonchi	I-CAUSE
2180	.	I-CAUSE
2180	kuti	I-CAUSE
2180	moonchi	I-CAUSE
2180	army	O
2181	Y	O
2181	paa	O
2181	singam	O
2181	pulie	O
2181	ayuduthuoo	O
2181	?	O
2181	because	O
2181	kota	B-CAUSE
2181	yaduthuoo	I-CAUSE
2181	aayduthu	I-CAUSE
2181	!	I-CAUSE
2181	!	O
2181	!	O
2182	inimey	O
2182	vijay	O
2182	deepavali	O
2182	release	O
2182	patti	O
2182	ninaikave	O
2182	kudathu	O
2182	marana	B-CAUSE
2182	sambhavam	I-CAUSE
2182	waiting	I-CAUSE
2182	thalafans	I-CAUSE
2182	and	O
2182	suryafans	O
2182	therikka	B-CAUSE
2182	vidalaama	O
2182	,	O
2182	sure	O
2182	blockbuster	O
2182	for	O
2182	karthi	O
2183	Rayam	O
2183	Ravi	O
2183	mathiri	O
2183	vanthu	O
2183	nippanu	O
2183	partha	O
2183	Nizhalgal	B-CAUSE
2183	Ravi	I-CAUSE
2183	mathiri	I-CAUSE
2183	vanthu	I-CAUSE
2183	nikkura	I-CAUSE
2183	.	I-CAUSE
2184	Enakku	O
2184	mattumtha	O
2184	ippudii	O
2184	kaatutha	O
2184	102k	B-CAUSE
2184	views	I-CAUSE
2184	140k	I-CAUSE
2184	likes	I-CAUSE
2184	how	I-CAUSE
2185	Adchu	B-CAUSE
2185	thooku	I-CAUSE
2185	maira	I-CAUSE
2185	thookunu	I-CAUSE
2185	oru	I-CAUSE
2185	song	I-CAUSE
2185	vandhuchu12million	I-CAUSE
2185	views	I-CAUSE
2185	dhaan	I-CAUSE
2185	...	I-CAUSE
2185	nammalu	O
2185	vandhu	O
2185	orae	O
2185	nal	O
2185	la	O
2185	10million	O
2185	views	O
2186	Vijaysethupathi	O
2186	ah	O
2186	yena	B-CAUSE
2186	da	I-CAUSE
2186	pani	I-CAUSE
2186	vechu	I-CAUSE
2186	irukeeinga	I-CAUSE
2186	!	O
2186	!	O
2186	!	O
2187	News	O
2187	7	O
2187	porampoku	B-CAUSE
2187	idha	O
2187	sarkar	O
2187	kuda	O
2187	compare	O
2187	pandran	O
2187	.	O
2187	Sarkar	O
2187	vera	O
2187	level	O
2187	.2.0	O
2187	vera	O
2187	level	O
2188	Va	O
2188	thala	O
2188	vaaa	O
2188	orthar	O
2188	Mela	O
2188	visuvasam	O
2188	katturathukaga	O
2188	innoruthara	O
2188	Yan	O
2188	acigam	B-CAUSE
2188	paduthuriga	I-CAUSE
2188	ogga	O
2188	nikiraru	O
2188	yanga	O
2188	thala	O
2189	Intha	O
2189	deevali	O
2189	vj	O
2189	bigil	B-CAUSE
2189	oooo	I-CAUSE
2189	....	I-CAUSE
2189	ooothan	I-CAUSE
2189	🤣🤣🤣🤙🤙	O
2190	bomma	B-CAUSE
2190	madri	I-CAUSE
2190	irku	I-CAUSE
2190	pa	O
2190	..	O
2190	pls	O
2190	heroine	O
2190	ah	O
2190	worth	B-CAUSE
2190	ah	I-CAUSE
2190	podunga	I-CAUSE
2191	Super	O
2191	movie	O
2191	and	O
2191	kamala	O
2191	kalasa	B-CAUSE
2191	samma	I-CAUSE
2192	fucking	B-CAUSE
2192	awesome	I-CAUSE
2192	wathaaaa	O
2192	Atlee	O
2192	nailed	O
2192	it	O
2192	...	O
2193	athu	O
2193	yaar	O
2193	koodapa	O
2193	fight	B-CAUSE
2193	rakul	I-CAUSE
2193	kooda	I-CAUSE
2193	vah	I-CAUSE
2194	Daiii	O
2194	rajini	O
2194	sollathaa	O
2194	visyatha	O
2194	potrukinga	O
2194	,	O
2194	,	O
2194	,	O
2194	vekkama	B-CAUSE
2194	illla	I-CAUSE
2194	ungaluku	I-CAUSE
2194	thuuuuuu	I-CAUSE
2194	*	I-CAUSE
2194	*	I-CAUSE
2194	*	I-CAUSE
2194	*	I-CAUSE
2194	*	I-CAUSE
2194	*	I-CAUSE
2194	*	I-CAUSE
2194	*	I-CAUSE
2194	*	I-CAUSE
2194	*	I-CAUSE
2194	*	I-CAUSE
2195	Yenda	O
2195	katuringe	O
2195	thirutuve	B-CAUSE
2195	matingada	I-CAUSE
2195	mokka	I-CAUSE
2195	padatukula	O
2195	part	O
2195	2	O
2195	veraiya	O
2196	Endaaa	O
2196	...	O
2196	intha	O
2196	movie	O
2196	la	O
2196	Yu	O
2196	endaa	O
2196	ipdi	O
2196	hot	O
2196	ah	O
2196	dress	O
2196	ah	O
2196	pottu	O
2196	vitrukegaa	O
2196	...	O
2196	nengala	B-CAUSE
2196	thiruthave	I-CAUSE
2196	mategada	I-CAUSE
2196	pu	I-CAUSE
2196	*	I-CAUSE
2196	*	I-CAUSE
2196	*	I-CAUSE
2196	*	I-CAUSE
2196	$	I-CAUSE
2196	la	I-CAUSE
2197	Epada	O
2197	na	O
2197	kuda	O
2197	rajini	O
2197	scene	O
2197	delete	B-CAUSE
2197	pannitangalo	I-CAUSE
2197	ninacha	I-CAUSE
2198	Poraduradhey	O
2198	thappuna	O
2198	..	O
2198	Poradura	B-CAUSE
2198	soolnilaya	I-CAUSE
2198	uruvakkunadhum	I-CAUSE
2198	thappudhaney	I-CAUSE
2198	....	I-CAUSE
2199	Ajith	O
2199	fan	O
2199	:	O
2199	viswasam	O
2199	da	O
2199	....	O
2199	Rajini	O
2199	fan	O
2199	:	O
2199	petta	O
2199	da	O
2199	....	O
2199	Vijay	O
2199	fan	O
2199	:	O
2199	yadhu	O
2199	paesrusunu	O
2199	adichi	B-CAUSE
2199	kammi	I-CAUSE
2199	da	I-CAUSE
2199	....	I-CAUSE
2200	Sirappo	B-CAUSE
2200	sirappu	I-CAUSE
2200	mass	I-CAUSE
2200	's	O
2200	daaaaaaaaa	O
2200	thalaivarayum	O
2200	avar	B-CAUSE
2200	attaththaiyum	I-CAUSE
2200	pakkaththan	I-CAUSE
2200	poringa	I-CAUSE
2201	Chai	B-CAUSE
2201	enna	I-CAUSE
2201	Elavu	I-CAUSE
2201	trailer	I-CAUSE
2201	da	O
2201	ithu	O
2202	Dai	O
2202	ithu	O
2202	enga	O
2202	Amma	O
2202	vada	O
2202	ithu	O
2202	....	O
2202	ethoo	B-CAUSE
2202	bomma	I-CAUSE
2202	mathiri	I-CAUSE
2202	iruku	I-CAUSE
2202	...	I-CAUSE
2203	Indha	O
2203	padam	O
2203	epdium	O
2203	release	B-CAUSE
2203	aagathunu	I-CAUSE
2203	nenaikaren	I-CAUSE
2204	Yama	O
2204	....	O
2204	yenda	O
2204	kathura	O
2204	.....	O
2204	dialogue	B-CAUSE
2204	pesitu	I-CAUSE
2204	poyenda	I-CAUSE
2204	....	I-CAUSE
2204	mass	O
2204	nu	O
2204	solitu	O
2204	ipdi	O
2204	kathura	O
2204	...	O
2205	Namaku	O
2205	thevaiyanathu	O
2205	awards🤘	O
2205	namba	B-CAUSE
2205	tha	I-CAUSE
2205	adichi	I-CAUSE
2205	vanganum	I-CAUSE
2206	Ennada	O
2206	Balasakthi	O
2206	bus	B-CAUSE
2206	services	I-CAUSE
2206	ku	I-CAUSE
2206	velambarama	I-CAUSE
2207	Viswasam	O
2207	be	O
2207	like	O
2207	KONJAM	B-CAUSE
2207	OTHINGURU	I-CAUSE
2207	ODI	I-CAUSE
2207	PADHINGURU	I-CAUSE
2208	1m	O
2208	like	O
2208	ku	O
2208	250	O
2208	like	O
2208	varanum	O
2208	enna	O
2208	aachu	O
2208	innum	O
2208	nadakla	B-CAUSE
2208	paththaathuuu	I-CAUSE
2209	Oruthanavadhu	O
2209	trailer	O
2209	epudi	B-CAUSE
